date,day,weather,student_count,event,food_prepared_kg,food_consumed_kg,waste_kg,meal_type
2023-02-14,Tuesday,Humid,361,Fest,161.92,151.46,10.46,Lunch
2023-02-15,Wednesday,Humid,281,Sports Day,120.84,97.53,23.31,Lunch
2023-02-16,Thursday,Sunny,379,Seminar,184.27,144.9,39.37,Breakfast
2023-02-17,Friday,Humid,307,Fest,183.41,166.2,17.21,Breakfast
2023-02-18,Saturday,Sunny,284,Sports Day,126.69,102.82,23.87,Lunch
2023-02-19,Sunday,Humid,253,Fest,145.07,112.05,33.02,Lunch
2023-02-20,Monday,Humid,223,Seminar,92.78,76.28,16.5,Breakfast
2023-02-21,Tuesday,Sunny,339,None,138.26,117.84,20.42,Dinner
2023-02-22,Wednesday,Rainy,351,Seminar,163.31,151.4,11.92,Dinner
2023-02-23,Thursday,Rainy,400,Sports Day,167.27,153.92,13.35,Dinner
2023-02-24,Friday,Cloudy,271,None,127.04,107.7,19.34,Dinner
2023-02-25,Saturday,Rainy,277,Sports Day,154.62,137.62,17.0,Lunch
2023-02-26,Sunday,Humid,367,Seminar,161.98,139.23,22.75,Breakfast
2023-02-27,Monday,Sunny,263,Seminar,109.81,91.17,18.63,Dinner
2023-02-28,Tuesday,Rainy,306,Seminar,161.48,123.18,38.3,Lunch
2023-03-01,Wednesday,Sunny,310,Fest,168.55,138.8,29.75,Lunch
2023-03-02,Thursday,Cloudy,187,None,78.03,66.29,11.75,Lunch
2023-03-03,Friday,Rainy,201,Fest,120.19,108.59,11.59,Lunch
2023-03-04,Saturday,Cloudy,382,Seminar,210.46,194.06,16.4,Breakfast
2023-03-05,Sunday,Sunny,213,Sports Day,115.7,101.64,14.06,Breakfast
2023-03-06,Monday,Rainy,190,None,110.55,102.39,8.16,Breakfast
2023-03-07,Tuesday,Humid,372,Fest,214.65,193.19,21.46,Lunch
2023-03-08,Wednesday,Sunny,302,Fest,122.96,112.22,10.74,Lunch
2023-03-09,Thursday,Sunny,202,Fest,83.72,67.57,16.15,Dinner
2023-03-10,Friday,Humid,284,Sports Day,139.45,119.12,20.33,Dinner
2023-03-11,Saturday,Sunny,262,Fest,140.71,121.87,18.84,Dinner
2023-03-12,Sunday,Humid,306,Seminar,150.5,126.08,24.42,Dinner
2023-03-13,Monday,Sunny,312,Sports Day,140.17,128.22,11.94,Breakfast
2023-03-14,Tuesday,Rainy,329,Fest,192.24,169.54,22.7,Dinner
2023-03-15,Wednesday,Rainy,221,None,117.24,109.11,8.13,Dinner
2023-03-16,Thursday,Humid,320,Fest,187.24,158.81,28.43,Dinner
2023-03-17,Friday,Sunny,420,Sports Day,235.18,214.72,20.47,Dinner
2023-03-18,Saturday,Rainy,298,Seminar,163.31,131.94,31.37,Breakfast
2023-03-19,Sunday,Sunny,160,None,81.41,77.01,4.41,Lunch
2023-03-20,Monday,Rainy,302,None,177.89,136.35,41.54,Lunch
2023-03-21,Tuesday,Rainy,266,None,159.02,144.49,14.53,Lunch
2023-03-22,Wednesday,Humid,378,Sports Day,181.89,168.43,13.46,Breakfast
2023-03-23,Thursday,Rainy,225,Sports Day,130.42,108.02,22.4,Lunch
2023-03-24,Friday,Sunny,184,Fest,106.24,84.39,21.85,Dinner
2023-03-25,Saturday,Humid,365,Sports Day,186.71,166.77,19.94,Lunch
2023-03-26,Sunday,Rainy,208,None,97.52,90.07,7.45,Lunch
2023-03-27,Monday,Humid,319,None,133.53,101.31,32.22,Dinner
2023-03-28,Tuesday,Rainy,211,None,94.07,77.15,16.92,Lunch
2023-03-29,Wednesday,Sunny,222,Sports Day,118.25,93.25,25.0,Dinner
2023-03-30,Thursday,Humid,248,Sports Day,111.84,86.12,25.72,Dinner
2023-03-31,Friday,Rainy,358,Sports Day,150.83,121.35,29.49,Dinner
2023-04-01,Saturday,Sunny,326,Seminar,150.21,136.22,13.99,Dinner
2023-04-02,Sunday,Cloudy,235,None,122.72,105.53,17.19,Dinner
2023-04-03,Monday,Rainy,200,None,107.41,80.95,26.47,Dinner
2023-04-04,Tuesday,Sunny,252,Sports Day,116.59,102.58,14.01,Breakfast
2023-04-05,Wednesday,Rainy,237,None,108.3,100.81,7.49,Dinner
2023-04-06,Thursday,Cloudy,352,Sports Day,185.6,174.33,11.26,Dinner
2023-04-07,Friday,Humid,401,Sports Day,164.1,143.68,20.42,Dinner
2023-04-08,Saturday,Humid,241,None,100.61,79.33,21.28,Breakfast
2023-04-09,Sunday,Cloudy,276,Sports Day,117.21,107.0,10.2,Lunch
2023-04-10,Monday,Rainy,283,Fest,169.63,127.78,41.86,Lunch
2023-04-11,Tuesday,Cloudy,297,Fest,154.55,127.24,27.31,Breakfast
2023-04-12,Wednesday,Sunny,232,Sports Day,100.66,85.13,15.53,Lunch
2023-04-13,Thursday,Sunny,334,Fest,194.42,158.89,35.53,Lunch
2023-04-14,Friday,Rainy,349,Sports Day,200.21,174.55,25.66,Dinner
2023-04-15,Saturday,Cloudy,324,Sports Day,145.43,136.46,8.97,Dinner
2023-04-16,Sunday,Rainy,324,Seminar,171.32,142.04,29.28,Dinner
2023-04-17,Monday,Cloudy,324,None,150.69,140.48,10.21,Dinner
2023-04-18,Tuesday,Sunny,195,None,110.48,92.34,18.14,Lunch
2023-04-19,Wednesday,Rainy,315,Fest,179.3,168.16,11.14,Dinner
2023-04-20,Thursday,Sunny,276,Fest,139.19,119.54,19.66,Breakfast
2023-04-21,Friday,Rainy,358,Seminar,205.47,191.44,14.04,Breakfast
2023-04-22,Saturday,Humid,207,None,119.92,91.68,28.24,Breakfast
2023-04-23,Sunday,Humid,279,Sports Day,148.62,125.93,22.68,Dinner
2023-04-24,Monday,Cloudy,322,Sports Day,182.1,165.49,16.6,Breakfast
2023-04-25,Tuesday,Sunny,256,Sports Day,153.39,132.41,20.97,Lunch
2023-04-26,Wednesday,Humid,398,Seminar,185.11,151.35,33.76,Breakfast
2023-04-27,Thursday,Cloudy,264,Sports Day,118.94,91.92,27.02,Breakfast
2023-04-28,Friday,Cloudy,325,Seminar,171.55,160.09,11.47,Dinner
2023-04-29,Saturday,Sunny,360,Fest,184.75,138.89,45.86,Lunch
2023-04-30,Sunday,Rainy,346,None,181.2,169.65,11.55,Dinner
2023-05-01,Monday,Cloudy,347,Sports Day,159.18,135.77,23.41,Dinner
2023-05-02,Tuesday,Rainy,201,Fest,100.85,77.01,23.84,Breakfast
2023-05-03,Wednesday,Sunny,221,Sports Day,127.47,119.58,7.89,Dinner
2023-05-04,Thursday,Humid,275,Fest,113.64,101.5,12.14,Dinner
2023-05-05,Friday,Rainy,298,None,124.24,101.94,22.31,Lunch
2023-05-06,Saturday,Sunny,371,Sports Day,191.68,154.47,37.2,Lunch
2023-05-07,Sunday,Humid,194,None,94.72,77.47,17.24,Lunch
2023-05-08,Monday,Sunny,336,Fest,183.25,160.48,22.77,Lunch
2023-05-09,Tuesday,Rainy,300,None,149.25,117.66,31.59,Breakfast
2023-05-10,Wednesday,Sunny,300,Sports Day,140.15,125.33,14.82,Breakfast
2023-05-11,Thursday,Rainy,428,Seminar,197.37,162.94,34.43,Breakfast
2023-05-12,Friday,Sunny,392,Sports Day,186.95,141.41,45.54,Lunch
2023-05-13,Saturday,Cloudy,382,Seminar,215.71,176.92,38.79,Dinner
2023-05-14,Sunday,Cloudy,379,Fest,165.15,147.08,18.07,Breakfast
2023-05-15,Monday,Humid,286,None,142.68,129.99,12.69,Dinner
2023-05-16,Tuesday,Rainy,267,None,125.14,111.49,13.65,Lunch
2023-05-17,Wednesday,Sunny,272,Fest,118.46,110.4,8.06,Breakfast
2023-05-18,Thursday,Rainy,383,Fest,220.51,205.38,15.13,Breakfast
2023-05-19,Friday,Rainy,211,None,95.64,79.09,16.55,Lunch
2023-05-20,Saturday,Humid,351,Seminar,202.79,182.54,20.25,Lunch
2023-05-21,Sunday,Cloudy,400,Seminar,199.36,177.77,21.59,Breakfast
2023-05-22,Monday,Sunny,170,None,77.04,61.24,15.8,Breakfast
2023-05-23,Tuesday,Rainy,281,Seminar,140.41,120.61,19.8,Breakfast
2023-05-24,Wednesday,Rainy,323,None,182.47,143.1,39.37,Lunch
2023-05-25,Thursday,Sunny,329,Fest,192.19,170.06,22.14,Dinner
2023-05-26,Friday,Humid,191,None,92.98,76.67,16.31,Breakfast
2023-05-27,Saturday,Sunny,361,Sports Day,171.38,135.32,36.06,Breakfast
2023-05-28,Sunday,Rainy,304,Sports Day,181.99,156.49,25.51,Dinner
2023-05-29,Monday,Cloudy,385,Sports Day,177.64,143.48,34.16,Breakfast
2023-05-30,Tuesday,Cloudy,375,Fest,180.81,157.89,22.92,Dinner
2023-05-31,Wednesday,Humid,295,None,163.55,145.07,18.47,Breakfast
2023-06-01,Thursday,Cloudy,311,None,166.84,127.74,39.1,Lunch
2023-06-02,Friday,Rainy,285,Sports Day,154.81,126.55,28.25,Breakfast
2023-06-03,Saturday,Rainy,307,Seminar,129.15,108.14,21.01,Breakfast
2023-06-04,Sunday,Humid,240,Sports Day,106.69,83.18,23.52,Dinner
2023-06-05,Monday,Sunny,256,None,132.44,106.68,25.75,Breakfast
2023-06-06,Tuesday,Humid,336,Seminar,197.43,181.52,15.9,Breakfast
2023-06-07,Wednesday,Rainy,177,None,102.69,95.02,7.67,Breakfast
2023-06-08,Thursday,Sunny,404,Sports Day,171.04,153.17,17.87,Breakfast
2023-06-09,Friday,Humid,273,Seminar,160.11,140.99,19.12,Dinner
2023-06-10,Saturday,Cloudy,365,Seminar,194.19,180.39,13.8,Breakfast
2023-06-11,Sunday,Rainy,338,Fest,168.24,157.61,10.64,Lunch
2023-06-12,Monday,Rainy,181,None,105.95,92.27,13.68,Breakfast
2023-06-13,Tuesday,Rainy,289,Fest,147.02,114.86,32.16,Breakfast
2023-06-14,Wednesday,Humid,201,None,81.46,68.33,13.13,Dinner
2023-06-15,Thursday,Rainy,213,Sports Day,98.28,75.43,22.85,Dinner
2023-06-16,Friday,Sunny,406,Fest,224.62,195.3,29.32,Breakfast
2023-06-17,Saturday,Rainy,191,Sports Day,77.78,68.53,9.25,Dinner
2023-06-18,Sunday,Humid,192,None,81.99,64.53,17.46,Breakfast
2023-06-19,Monday,Humid,383,Sports Day,201.01,159.64,41.37,Breakfast
2023-06-20,Tuesday,Rainy,247,Seminar,112.52,96.99,15.54,Lunch
2023-06-21,Wednesday,Rainy,328,Sports Day,153.86,132.06,21.8,Lunch
2023-06-22,Thursday,Sunny,271,Seminar,146.98,111.45,35.53,Breakfast
2023-06-23,Friday,Rainy,269,Sports Day,156.31,140.11,16.2,Lunch
2023-06-24,Saturday,Cloudy,359,Fest,190.45,148.5,41.95,Breakfast
2023-06-25,Sunday,Rainy,227,Sports Day,103.17,83.94,19.23,Breakfast
2023-06-26,Monday,Humid,235,Sports Day,111.08,98.03,13.05,Lunch
2023-06-27,Tuesday,Humid,326,None,160.77,125.91,34.86,Breakfast
2023-06-28,Wednesday,Cloudy,396,Sports Day,162.11,134.72,27.38,Breakfast
2023-06-29,Thursday,Rainy,263,Fest,136.36,109.89,26.46,Lunch
2023-06-30,Friday,Rainy,336,Sports Day,177.23,137.26,39.97,Dinner
2023-07-01,Saturday,Sunny,359,Seminar,171.65,132.15,39.5,Lunch
2023-07-02,Sunday,Humid,410,Fest,179.15,141.72,37.44,Lunch
2023-07-03,Monday,Cloudy,246,Sports Day,100.66,90.62,10.04,Breakfast
2023-07-04,Tuesday,Rainy,215,Seminar,119.7,98.43,21.26,Dinner
2023-07-05,Wednesday,Cloudy,229,Sports Day,133.49,116.87,16.61,Dinner
2023-07-06,Thursday,Sunny,246,Fest,144.79,126.77,18.02,Breakfast
2023-07-07,Friday,Sunny,387,Seminar,213.88,176.39,37.5,Breakfast
2023-07-08,Saturday,Cloudy,154,None,65.93,60.45,5.48,Breakfast
2023-07-09,Sunday,Rainy,210,Seminar,116.59,93.95,22.64,Breakfast
2023-07-10,Monday,Cloudy,226,Sports Day,109.77,95.0,14.77,Lunch
2023-07-11,Tuesday,Rainy,213,None,91.63,84.57,7.06,Breakfast
2023-07-12,Wednesday,Cloudy,283,Fest,159.53,145.07,14.46,Breakfast
2023-07-13,Thursday,Rainy,194,Seminar,109.6,97.51,12.09,Breakfast
2023-07-14,Friday,Cloudy,306,None,126.7,113.71,12.99,Breakfast
2023-07-15,Saturday,Sunny,274,Fest,117.64,109.53,8.1,Dinner
2023-07-16,Sunday,Sunny,313,Seminar,183.68,138.76,44.93,Breakfast
2023-07-17,Monday,Sunny,244,Sports Day,112.84,90.56,22.28,Lunch
2023-07-18,Tuesday,Humid,201,Fest,89.88,79.96,9.92,Dinner
2023-07-19,Wednesday,Sunny,257,Fest,121.24,108.17,13.07,Dinner
2023-07-20,Thursday,Cloudy,250,Seminar,110.41,98.53,11.88,Breakfast
2023-07-21,Friday,Rainy,394,Sports Day,227.67,197.22,30.45,Lunch
2023-07-22,Saturday,Rainy,328,Sports Day,132.94,119.33,13.61,Breakfast
2023-07-23,Sunday,Humid,299,None,164.26,148.94,15.33,Dinner
2023-07-24,Monday,Sunny,236,None,111.15,86.06,25.09,Dinner
2023-07-25,Tuesday,Cloudy,289,Fest,142.0,128.21,13.79,Dinner
2023-07-26,Wednesday,Cloudy,218,Seminar,120.08,93.44,26.65,Lunch
2023-07-27,Thursday,Humid,189,None,94.93,78.06,16.88,Dinner
2023-07-28,Friday,Humid,228,Fest,118.54,107.76,10.78,Lunch
2023-07-29,Saturday,Humid,215,Sports Day,101.93,76.57,25.36,Lunch
2023-07-30,Sunday,Sunny,342,Fest,186.65,173.58,13.07,Dinner
2023-07-31,Monday,Rainy,303,Seminar,169.76,134.92,34.84,Breakfast
2023-08-01,Tuesday,Humid,250,Seminar,130.14,114.87,15.27,Dinner
2023-08-02,Wednesday,Cloudy,345,Fest,143.51,126.5,17.0,Dinner
2023-08-03,Thursday,Sunny,193,None,100.35,91.5,8.85,Breakfast
2023-08-04,Friday,Cloudy,226,Fest,134.29,101.03,33.27,Breakfast
2023-08-05,Saturday,Rainy,349,Sports Day,162.14,131.38,30.76,Lunch
2023-08-06,Sunday,Rainy,381,Fest,220.56,168.89,51.67,Dinner
2023-08-07,Monday,Humid,217,Fest,103.17,83.34,19.83,Dinner
2023-08-08,Tuesday,Rainy,279,Sports Day,134.81,114.44,20.37,Lunch
2023-08-09,Wednesday,Humid,291,None,155.92,140.32,15.6,Lunch
2023-08-10,Thursday,Sunny,322,Fest,181.85,153.08,28.78,Dinner
2023-08-11,Friday,Humid,253,Fest,131.68,99.3,32.37,Lunch
2023-08-12,Saturday,Sunny,292,Fest,134.08,121.25,12.83,Lunch
2023-08-13,Sunday,Rainy,344,None,177.42,134.99,42.43,Breakfast
2023-08-14,Monday,Humid,249,Fest,135.06,114.28,20.78,Lunch
2023-08-15,Tuesday,Cloudy,240,Seminar,106.12,81.36,24.76,Breakfast
2023-08-16,Wednesday,Rainy,310,Sports Day,146.99,123.41,23.58,Lunch
2023-08-17,Thursday,Cloudy,282,Seminar,140.66,112.0,28.66,Lunch
2023-08-18,Friday,Cloudy,354,Fest,209.89,180.08,29.8,Breakfast
2023-08-19,Saturday,Rainy,172,None,92.53,81.62,10.92,Dinner
2023-08-20,Sunday,Humid,408,Seminar,176.94,147.68,29.26,Lunch
2023-08-21,Monday,Cloudy,215,None,117.48,88.75,28.72,Dinner
2023-08-22,Tuesday,Humid,318,None,158.34,119.33,39.01,Lunch
2023-08-23,Wednesday,Humid,356,Seminar,205.52,188.06,17.46,Lunch
2023-08-24,Thursday,Cloudy,237,Fest,113.87,88.9,24.97,Lunch
2023-08-25,Friday,Humid,311,Seminar,150.05,127.65,22.39,Breakfast
2023-08-26,Saturday,Rainy,230,None,103.03,91.38,11.65,Breakfast
2023-08-27,Sunday,Rainy,310,None,128.64,105.73,22.91,Breakfast
2023-08-28,Monday,Cloudy,187,None,105.33,84.01,21.33,Lunch
2023-08-29,Tuesday,Rainy,343,Seminar,199.02,156.43,42.58,Lunch
2023-08-30,Wednesday,Cloudy,347,None,154.23,125.72,28.51,Dinner
2023-08-31,Thursday,Sunny,153,None,64.84,61.42,3.42,Dinner
2023-09-01,Friday,Humid,202,None,80.92,65.0,15.93,Lunch
2023-09-02,Saturday,Rainy,275,Fest,138.01,127.88,10.13,Breakfast
2023-09-03,Sunday,Humid,333,Seminar,149.57,112.99,36.59,Dinner
2023-09-04,Monday,Humid,204,None,109.32,102.55,6.77,Breakfast
2023-09-05,Tuesday,Sunny,309,Fest,157.38,129.28,28.11,Dinner
2023-09-06,Wednesday,Humid,304,Sports Day,147.02,137.81,9.2,Lunch
2023-09-07,Thursday,Humid,210,Seminar,106.04,85.36,20.68,Dinner
2023-09-08,Friday,Sunny,295,Fest,148.21,133.62,14.59,Breakfast
2023-09-09,Saturday,Cloudy,327,None,136.15,107.8,28.35,Dinner
2023-09-10,Sunday,Sunny,328,Sports Day,167.01,126.67,40.34,Breakfast
2023-09-11,Monday,Rainy,249,Seminar,127.64,105.17,22.46,Lunch
2023-09-12,Tuesday,Sunny,308,None,135.02,106.63,28.39,Breakfast
2023-09-13,Wednesday,Humid,242,Seminar,115.09,86.59,28.5,Lunch
2023-09-14,Thursday,Sunny,286,None,157.5,125.53,31.97,Lunch
2023-09-15,Friday,Rainy,251,None,141.71,125.99,15.72,Lunch
2023-09-16,Saturday,Humid,185,Seminar,106.85,89.44,17.41,Breakfast
2023-09-17,Sunday,Sunny,229,Fest,103.85,86.05,17.8,Dinner
2023-09-18,Monday,Cloudy,184,Sports Day,80.19,73.21,6.98,Lunch
2023-09-19,Tuesday,Humid,213,Sports Day,109.35,95.88,13.47,Breakfast
2023-09-20,Wednesday,Rainy,239,Seminar,124.28,116.45,7.83,Lunch
2023-09-21,Thursday,Sunny,232,None,115.15,104.61,10.54,Lunch
2023-09-22,Friday,Sunny,278,None,115.26,89.38,25.88,Lunch
2023-09-23,Saturday,Cloudy,378,Fest,192.97,145.55,47.42,Dinner
2023-09-24,Sunday,Cloudy,319,Sports Day,164.96,132.29,32.67,Breakfast
2023-09-25,Monday,Sunny,211,Seminar,90.41,71.2,19.21,Lunch
2023-09-26,Tuesday,Humid,250,Seminar,112.91,98.33,14.58,Dinner
2023-09-27,Wednesday,Humid,228,Fest,112.91,95.94,16.97,Lunch
2023-09-28,Thursday,Cloudy,358,Fest,147.67,111.88,35.79,Lunch
2023-09-29,Friday,Humid,405,Sports Day,223.1,194.14,28.96,Lunch
2023-09-30,Saturday,Cloudy,230,Seminar,114.69,96.49,18.2,Dinner
2023-10-01,Sunday,Rainy,278,Sports Day,158.21,134.86,23.35,Lunch
2023-10-02,Monday,Rainy,211,Fest,114.49,92.96,21.52,Breakfast
2023-10-03,Tuesday,Sunny,343,Sports Day,150.62,115.83,34.79,Breakfast
2023-10-04,Wednesday,Rainy,151,None,78.27,71.45,6.82,Lunch
2023-10-05,Thursday,Cloudy,389,Sports Day,231.92,174.82,57.1,Dinner
2023-10-06,Friday,Rainy,412,Fest,194.35,163.88,30.48,Lunch
2023-10-07,Saturday,Humid,328,Sports Day,187.18,177.77,9.4,Dinner
2023-10-08,Sunday,Sunny,197,None,100.0,84.63,15.37,Dinner
2023-10-09,Monday,Humid,238,None,130.64,121.71,8.93,Breakfast
2023-10-10,Tuesday,Cloudy,251,Seminar,118.71,107.67,11.04,Dinner
2023-10-11,Wednesday,Cloudy,237,Sports Day,104.73,81.08,23.64,Lunch
2023-10-12,Thursday,Sunny,390,Sports Day,167.84,149.29,18.55,Lunch
2023-10-13,Friday,Humid,347,Sports Day,152.43,126.6,25.82,Dinner
2023-10-14,Saturday,Rainy,336,Sports Day,175.12,161.15,13.98,Dinner
2023-10-15,Sunday,Sunny,399,Fest,215.83,189.69,26.14,Breakfast
2023-10-16,Monday,Sunny,278,Seminar,150.51,136.84,13.67,Dinner
2023-10-17,Tuesday,Cloudy,222,Sports Day,115.13,90.79,24.34,Dinner
2023-10-18,Wednesday,Humid,314,Sports Day,175.03,146.1,28.93,Lunch
2023-10-19,Thursday,Rainy,283,Seminar,147.96,112.71,35.25,Lunch
2023-10-20,Friday,Humid,194,Seminar,113.51,102.55,10.95,Lunch
2023-10-21,Saturday,Humid,385,Seminar,210.86,170.27,40.59,Breakfast
2023-10-22,Sunday,Humid,341,Fest,155.58,119.9,35.68,Lunch
2023-10-23,Monday,Rainy,335,Seminar,148.37,120.31,28.06,Breakfast
2023-10-24,Tuesday,Sunny,361,Sports Day,165.68,142.15,23.53,Breakfast
2023-10-25,Wednesday,Rainy,302,Sports Day,155.21,119.96,35.25,Breakfast
2023-10-26,Thursday,Cloudy,362,Seminar,154.94,125.86,29.09,Breakfast
2023-10-27,Friday,Humid,224,None,96.29,88.81,7.48,Breakfast
2023-10-28,Saturday,Cloudy,277,None,142.07,129.15,12.92,Breakfast
2023-10-29,Sunday,Cloudy,313,Seminar,164.55,144.94,19.61,Lunch
2023-10-30,Monday,Sunny,257,None,104.74,89.57,15.18,Dinner
2023-10-31,Tuesday,Humid,387,Seminar,161.27,152.15,9.12,Breakfast
2023-11-01,Wednesday,Rainy,231,None,101.85,79.69,22.16,Breakfast
2023-11-02,Thursday,Humid,281,None,121.94,95.41,26.53,Breakfast
2023-11-03,Friday,Humid,269,Fest,122.77,101.08,21.69,Breakfast
2023-11-04,Saturday,Rainy,398,Sports Day,223.37,172.11,51.26,Dinner
2023-11-05,Sunday,Cloudy,164,None,72.91,64.55,8.36,Breakfast
2023-11-06,Monday,Humid,310,Fest,177.85,164.3,13.55,Breakfast
2023-11-07,Tuesday,Sunny,214,Seminar,105.51,87.69,17.82,Breakfast
2023-11-08,Wednesday,Cloudy,167,None,99.98,78.49,21.49,Lunch
2023-11-09,Thursday,Rainy,297,Seminar,165.51,127.03,38.48,Dinner
2023-11-10,Friday,Rainy,273,Seminar,138.29,128.56,9.73,Dinner
2023-11-11,Saturday,Sunny,346,Fest,158.45,134.95,23.5,Lunch
2023-11-12,Sunday,Rainy,272,Fest,158.31,148.15,10.15,Breakfast
2023-11-13,Monday,Rainy,174,None,96.41,84.55,11.87,Dinner
2023-11-14,Tuesday,Cloudy,234,Seminar,120.33,100.26,20.07,Dinner
2023-11-15,Wednesday,Rainy,324,Seminar,155.39,123.42,31.97,Lunch
2023-11-16,Thursday,Sunny,279,Sports Day,116.64,110.58,6.06,Breakfast
2023-11-17,Friday,Rainy,375,Sports Day,180.17,170.09,10.08,Lunch
2023-11-18,Saturday,Humid,215,Sports Day,88.66,75.86,12.81,Dinner
2023-11-19,Sunday,Sunny,235,Fest,131.41,114.05,17.36,Dinner
2023-11-20,Monday,Sunny,319,Seminar,155.37,132.91,22.45,Dinner
2023-11-21,Tuesday,Cloudy,371,Sports Day,164.77,126.05,38.73,Lunch
2023-11-22,Wednesday,Cloudy,321,Fest,175.79,136.53,39.26,Dinner
2023-11-23,Thursday,Sunny,406,Fest,234.0,194.08,39.92,Breakfast
2023-11-24,Friday,Cloudy,316,Sports Day,178.94,164.69,14.25,Lunch
2023-11-25,Saturday,Rainy,322,Fest,180.62,158.05,22.58,Lunch
2023-11-26,Sunday,Sunny,370,Sports Day,181.89,141.75,40.13,Breakfast
2023-11-27,Monday,Humid,304,None,168.76,152.69,16.07,Lunch
2023-11-28,Tuesday,Rainy,310,None,136.09,112.94,23.14,Lunch
2023-11-29,Wednesday,Cloudy,222,None,128.61,115.25,13.36,Lunch
2023-11-30,Thursday,Humid,318,Seminar,178.75,160.4,18.34,Dinner
2023-12-01,Friday,Sunny,292,None,120.24,107.0,13.24,Dinner
2023-12-02,Saturday,Sunny,247,Fest,122.73,104.61,18.12,Breakfast
2023-12-03,Sunday,Humid,272,Fest,162.17,149.84,12.33,Breakfast
2023-12-04,Monday,Sunny,260,Seminar,137.0,108.68,28.32,Lunch
2023-12-05,Tuesday,Cloudy,201,None,83.97,65.17,18.8,Dinner
2023-12-06,Wednesday,Sunny,329,Fest,178.66,140.1,38.56,Breakfast
2023-12-07,Thursday,Rainy,206,None,119.07,93.22,25.85,Lunch
2023-12-08,Friday,Cloudy,262,Sports Day,104.95,97.64,7.31,Lunch
2023-12-09,Saturday,Rainy,304,None,181.49,151.74,29.75,Lunch
2023-12-10,Sunday,Rainy,327,Fest,132.76,118.2,14.55,Lunch
2023-12-11,Monday,Cloudy,269,Seminar,154.23,140.82,13.41,Breakfast
2023-12-12,Tuesday,Humid,213,Sports Day,97.93,76.07,21.86,Dinner
2023-12-13,Wednesday,Rainy,247,Sports Day,144.68,126.82,17.87,Breakfast
2023-12-14,Thursday,Cloudy,247,Fest,100.06,93.18,6.88,Breakfast
2023-12-15,Friday,Humid,292,Sports Day,122.11,108.78,13.33,Breakfast
2023-12-16,Saturday,Sunny,401,Seminar,221.6,185.27,36.33,Breakfast
2023-12-17,Sunday,Cloudy,204,None,109.79,86.47,23.32,Lunch
2023-12-18,Monday,Humid,321,Sports Day,143.67,127.02,16.65,Lunch
2023-12-19,Tuesday,Cloudy,348,Fest,141.92,124.32,17.6,Dinner
2023-12-20,Wednesday,Rainy,256,Sports Day,116.63,95.96,20.67,Dinner
2023-12-21,Thursday,Rainy,219,Sports Day,111.1,92.07,19.04,Dinner
2023-12-22,Friday,Rainy,361,Fest,161.21,137.05,24.16,Breakfast
2023-12-23,Saturday,Humid,299,Sports Day,157.73,121.21,36.51,Dinner
2023-12-24,Sunday,Sunny,291,Fest,168.79,150.32,18.47,Breakfast
2023-12-25,Monday,Sunny,319,None,167.76,141.4,26.37,Lunch
2023-12-26,Tuesday,Humid,276,Fest,165.3,147.16,18.15,Breakfast
2023-12-27,Wednesday,Humid,196,Sports Day,116.35,88.3,28.06,Breakfast
2023-12-28,Thursday,Cloudy,218,Seminar,101.14,93.44,7.7,Dinner
2023-12-29,Friday,Rainy,175,None,103.92,79.28,24.63,Lunch
2023-12-30,Saturday,Humid,271,Fest,122.94,110.0,12.94,Dinner
2023-12-31,Sunday,Rainy,309,Seminar,143.48,120.94,22.54,Lunch
2023-01-01,Sunday,Humid,272,None,123.75,103.37,20.37,Breakfast
2023-01-02,Monday,Sunny,253,Fest,129.41,112.52,16.89,Lunch
2023-01-03,Tuesday,Humid,347,None,181.45,146.71,34.74,Breakfast
2023-01-04,Wednesday,Rainy,356,Sports Day,198.9,150.76,48.14,Breakfast
2023-01-05,Thursday,Humid,206,Sports Day,102.73,82.02,20.71,Lunch
2023-01-06,Friday,Sunny,368,Sports Day,219.38,194.05,25.33,Lunch
2023-01-07,Saturday,Cloudy,401,Sports Day,203.9,163.02,40.88,Dinner
2023-01-08,Sunday,Cloudy,235,Fest,129.31,121.36,7.95,Dinner
2023-01-09,Monday,Rainy,306,Fest,178.38,148.21,30.17,Dinner
2023-01-10,Tuesday,Humid,400,Seminar,167.75,132.88,34.87,Dinner
2023-01-11,Wednesday,Sunny,343,Fest,196.81,180.52,16.29,Breakfast
2023-01-12,Thursday,Cloudy,204,None,109.09,94.34,14.75,Breakfast
2023-01-13,Friday,Rainy,277,Fest,145.45,134.51,10.94,Breakfast
2023-01-14,Saturday,Sunny,247,Fest,141.21,123.07,18.14,Lunch
2023-01-15,Sunday,Cloudy,216,Fest,92.0,69.19,22.81,Dinner
2023-01-16,Monday,Cloudy,421,Seminar,176.93,157.15,19.78,Dinner
2023-01-17,Tuesday,Cloudy,329,Sports Day,158.59,140.83,17.76,Dinner
2023-01-18,Wednesday,Cloudy,214,None,111.96,84.83,27.13,Lunch
2023-01-19,Thursday,Humid,310,None,180.55,163.98,16.57,Lunch
2023-01-20,Friday,Humid,349,Seminar,199.87,174.19,25.68,Dinner
2023-01-21,Saturday,Cloudy,383,Sports Day,166.06,152.08,13.98,Breakfast
2023-01-22,Sunday,Rainy,196,None,99.52,81.65,17.87,Lunch
2023-01-23,Monday,Sunny,257,Seminar,144.98,126.98,17.99,Breakfast
